episode_id,filename,class_label,split,generation_phase,candidate_attempt_index,saved_episode_index,seed,duration,initial_mid_price,tick_size,min_spread,depth_levels,base_order_rate,volatility_regime,imbalance_regime,burstiness_regime,cancellation_regime,imbalance,burstiness,trend_regime,cluster_regime,iceberg_count,buy_iceberg_count,sell_iceberg_count,num_market_makers,num_fake_icebergs,num_regime_shifts,iceberg_timing_style,iceberg_placement_style,liquidity_profile_style,difficulty_bucket,had_positive_support,positive_support_strength,iceberg_became_meaningful,hard_negative_types,num_rows,num_events_approx,num_trades,total_volume,snapshot_interval,mean_spread,mean_depth
ep_024254,ep_024254.csv,noniceberg,test,noniceberg_phase,11409,24254,3789174398,180.73503,164.72,0.02,1.2860247870273864,10,13.190162943550316,calm,strong_buy,normal,0.171843,0.5070232430961042,0.189891,-0.094785,0.263795,0,0,0,1,4,1,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.2368524759842064, ""sliced_visible"": 0.21188978930311006, ""churn"": 0.2839138658894889, ""multi_refill"": 0.3026989026669216, ""noise"": 0.4525328936682962, ""directional"": 0.2921353798984811}",94,2806,330,24388,1.9413,0.021702,493637.62
ep_024255,ep_024255.csv,noniceberg,val,noniceberg_phase,11410,24255,3789837543,240.0,41.07,0.02,0.817162314584746,10,3.2007079700470125,normal,mild_sell,bursty,0.209917,-0.1796491768852766,0.429038,-0.136025,0.071973,0,0,0,3,3,1,none,none,random,hard_negative,False,0.0,False,"{""large_visible"": 0.28738979805618214, ""sliced_visible"": 0.2437980508100957, ""churn"": 0.323258978757641, ""multi_refill"": 0.3406557288306249, ""noise"": 0.33697069921873213, ""directional"": 0.36079562562668177}",563,3674,327,24792,0.4268,0.039787,644491.28
ep_024256,ep_024256.csv,noniceberg,test,noniceberg_phase,11411,24256,3790943521,60.0,64.85,0.01,0.5308765272247036,10,7.831423200492244,normal,strong_buy,normal,0.220176,0.5678857717444586,0.318222,0.092712,0.213537,0,0,0,2,1,1,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.3377420965368474, ""sliced_visible"": 0.19368438526301807, ""churn"": 0.06111110017846627, ""multi_refill"": 0.20712177512160268, ""noise"": 0.46211853420864424, ""directional"": 0.47835444199177757}",148,1380,162,13687,0.4069,0.011149,375983.65
ep_024257,ep_024257.csv,noniceberg,train,noniceberg_phase,11412,24257,3792112049,741.382755,54.21,0.01,0.41582528482549397,7,1.4284434853746855,normal,mild_sell,calm,0.256208,-0.37370354288800234,0.078961,-0.247969,0.228443,0,0,0,2,1,0,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.32210526568649184, ""sliced_visible"": 0.22124462793663513, ""churn"": 0.22067311156858102, ""multi_refill"": 0.22154258043172695, ""noise"": 0.44059134717735593, ""directional"": 0.22505568329296555}",298,6778,258,18788,2.4933,0.011342,754525.02
ep_024258,ep_024258.csv,noniceberg,test,noniceberg_phase,11413,24258,3792402820,365.71656,125.59,0.02,0.29640376995726564,8,1.3714499980509096,noisy,strong_sell,normal,0.203662,-0.6087391756517196,0.249533,-0.130534,0.392928,0,0,0,0,2,1,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.18693887987901486, ""sliced_visible"": 0.3181384263374614, ""churn"": 0.3748817984753738, ""multi_refill"": 0.27210782193155386, ""noise"": 0.23279398970992846, ""directional"": 0.5166013598414518}",350,1772,254,14081,1.0461,0.044057,166552.23
ep_024259,ep_024259.csv,noniceberg,train,noniceberg_phase,11414,24259,3793445821,414.84296,95.24,0.05,0.7406592646995067,14,7.368341186550786,normal,mild_buy,calm,0.056289,0.2610934151702594,0.061793,-0.75347,0.231184,0,0,0,3,3,1,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.2999513341890465, ""sliced_visible"": 0.23146827975641565, ""churn"": 0.3552222404619933, ""multi_refill"": 0.2740096270713779, ""noise"": 0.4027168843651141, ""directional"": 0.29016190111098594}",292,8986,339,21757,1.4224,0.051884,676424.81
ep_024260,ep_024260.csv,noniceberg,test,noniceberg_phase,11415,24260,3794571997,244.05994,227.25,0.05,0.5993582608355439,6,0.880936326467816,noisy,strong_buy,bursty,0.486501,0.8673388564368397,0.434315,-0.976992,0.135029,0,0,0,2,1,0,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.2602874269801581, ""sliced_visible"": 0.20970069050504808, ""churn"": 0.38336450738700767, ""multi_refill"": 0.24524622874039267, ""noise"": 0.36940062029201604, ""directional"": 0.26198466597756404}",111,2548,100,6413,2.2147,0.055856,175163.57
ep_024261,ep_024261.csv,noniceberg,test,noniceberg_phase,11416,24261,3795024563,240.0,298.01,0.01,0.7126714838122197,4,3.923888791914029,normal,strong_sell,normal,0.083016,-0.7305539961741222,0.165729,0.54622,0.027633,0,0,0,0,3,1,none,none,random,hard_negative,False,0.0,False,"{""large_visible"": 0.15352579083754, ""sliced_visible"": 0.06260557685917627, ""churn"": 0.23505817286059189, ""multi_refill"": 0.16621458302132158, ""noise"": 0.4555192406220633, ""directional"": 0.45901777036345337}",1042,1856,472,38515,0.2305,0.014357,419298.87
ep_024262,ep_024262.csv,noniceberg,train,noniceberg_phase,11417,24262,3796758108,671.24796,74.15,0.02,1.3701584512685097,13,5.142892144358598,calm,mild_sell,bursty,0.283205,-0.1828043583025586,0.445982,-0.313402,0.388276,0,0,0,2,2,1,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.05454300070923569, ""sliced_visible"": 0.21888701446689932, ""churn"": 0.3320163657314757, ""multi_refill"": 0.34250413603244323, ""noise"": 0.43549187718158056, ""directional"": 0.20288881035900325}",354,9580,362,21323,1.8994,0.02,122864.69
ep_024263,ep_024263.csv,noniceberg,train,noniceberg_phase,11418,24263,3797915045,107.33498999999999,273.18,0.05,1.387276665549208,13,14.810057431675128,normal,neutral,bursty,0.417697,-0.12484347840819054,0.43887,0.535198,0.333709,0,0,0,3,3,3,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.2286763360725495, ""sliced_visible"": 0.2507105389698618, ""churn"": 0.34402049276701807, ""multi_refill"": 0.30778366629697673, ""noise"": 0.24190949241691578, ""directional"": 0.4301512864400019}",360,3596,364,27287,0.2989,0.053889,649141.37
ep_024264,ep_024264.csv,noniceberg,test,noniceberg_phase,11419,24264,3798840144,180.0,175.16,0.05,0.8263675503284424,8,20.06683667272563,normal,strong_sell,calm,0.448366,-0.6184240140708513,0.078422,0.650106,0.101007,0,0,0,0,2,4,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.3096383851593459, ""sliced_visible"": 0.29502101240601536, ""churn"": 0.053067893371185275, ""multi_refill"": 0.2560556283086297, ""noise"": 0.38227749280346324, ""directional"": 0.24047938289976822}",279,2335,308,23920,0.646,0.058602,912511.88
ep_024265,ep_024265.csv,noniceberg,test,noniceberg_phase,11420,24265,3799539644,90.0,66.67,0.01,0.3079652587336821,13,8.384455674943199,calm,strong_sell,calm,0.304251,-0.520972412216509,0.033929,0.165403,0.413785,0,0,0,1,1,1,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.3007452438548698, ""sliced_visible"": 0.21636810153362548, ""churn"": 0.3341126938385146, ""multi_refill"": 0.29756892677436597, ""noise"": 0.4942238733090347, ""directional"": 0.4446883075980521}",146,1999,276,15884,0.6168,0.011233,1105816.14
ep_024266,ep_024266.csv,noniceberg,train,noniceberg_phase,11421,24266,3800177350,646.4868749999999,284.94,0.02,0.5861027151257252,9,1.4304553022406963,calm,mild_sell,normal,0.086539,-0.3010461538438389,0.191046,0.006138,0.375522,0,0,0,0,1,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.20358550576342765, ""sliced_visible"": 0.18352616312548614, ""churn"": 0.06651943232098971, ""multi_refill"": 0.1360727418962538, ""noise"": 0.36640749163930375, ""directional"": 0.421250778236311}",328,6547,268,24804,1.9725,0.029939,724927.75
ep_024267,ep_024267.csv,noniceberg,test,noniceberg_phase,11422,24267,3802020682,543.62344,266.01,0.05,1.3616820626140183,14,8.406737414745274,noisy,strong_buy,normal,0.443905,0.7191463482777208,0.389153,0.565018,0.049344,0,0,0,3,1,0,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.2179708208561627, ""sliced_visible"": 0.21941729784941, ""churn"": 0.34545051344488953, ""multi_refill"": 0.24120499686147273, ""noise"": 0.15348010179811278, ""directional"": 0.42849361050681845}",236,11147,438,33738,2.3074,0.06822,396960.02
ep_024268,ep_024268.csv,noniceberg,test,noniceberg_phase,11423,24268,3803087009,471.85968,296.52,0.01,0.4188659145101511,8,4.981619314788043,normal,strong_sell,normal,0.228847,-0.43813939032087285,0.289143,0.524209,0.210864,0,0,0,3,3,1,none,none,inverted,hard_negative,False,0.0,False,"{""large_visible"": 0.07069672086495418, ""sliced_visible"": 0.2327942419088544, ""churn"": 0.3248062240982619, ""multi_refill"": 0.15354176640404604, ""noise"": 0.32658640616930057, ""directional"": 0.4110251503441602}",236,9176,390,27615,2.0028,0.013517,194569.45
ep_024269,ep_024269.csv,noniceberg,test,noniceberg_phase,11424,24269,3803215064,399.362425,101.48,0.02,0.3662091232495925,8,7.632737092001373,calm,strong_buy,normal,0.188472,0.7828919819192593,0.37879,0.870166,0.373902,0,0,0,3,4,0,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.12326914647390538, ""sliced_visible"": 0.0603241328800581, ""churn"": 0.20561814459511185, ""multi_refill"": 0.12486852024881362, ""noise"": 0.4750089568531758, ""directional"": 0.2999889401832427}",290,8423,284,23127,1.3783,0.023724,849191.09
ep_024270,ep_024270.csv,noniceberg,test,noniceberg_phase,11425,24270,3804694819,240.0,143.24,0.01,0.4482045909097115,8,5.704830575290319,noisy,strong_sell,bursty,0.228634,-0.7409180014978944,0.414019,0.925632,0.435531,0,0,0,0,4,1,none,none,random,hard_negative,False,0.0,False,"{""large_visible"": 0.21504043973143405, ""sliced_visible"": 0.16617509638663613, ""churn"": 0.23142420604364655, ""multi_refill"": 0.17383737749812428, ""noise"": 0.48906046069466913, ""directional"": 0.30427764799649143}",412,2135,483,47750,0.5835,0.012233,506595.9
ep_024271,ep_024271.csv,noniceberg,test,noniceberg_phase,11426,24271,3806125212,165.69672,254.98,0.05,0.2617027634107042,9,4.040545863955615,noisy,mild_buy,normal,0.312071,0.2732388401731748,0.168049,-0.667766,0.415491,0,0,0,1,2,1,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.3483002583695343, ""sliced_visible"": 0.08676786411990893, ""churn"": 0.2526353366673274, ""multi_refill"": 0.056815607651514916, ""noise"": 0.2998838155774079, ""directional"": 0.25068822009629443}",160,1666,125,11667,1.0382,0.054063,448811.39
ep_024272,ep_024272.csv,noniceberg,test,noniceberg_phase,11427,24272,3807350329,310.16664,247.94,0.05,1.36797711822294,14,5.472699376571013,noisy,strong_buy,normal,0.249075,0.6428251949407039,0.189219,-0.828324,0.556416,0,0,0,0,4,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.18218232726680822, ""sliced_visible"": 0.24279972516112575, ""churn"": 0.30343070057183974, ""multi_refill"": 0.23072596949799506, ""noise"": 0.3382447315664612, ""directional"": 0.40657510957241383}",160,5015,184,15958,1.9434,0.059063,469400.19
ep_024273,ep_024273.csv,noniceberg,train,noniceberg_phase,11428,24273,3808062834,377.78991999999994,125.07,0.02,0.5986872095090445,11,8.271855932547405,calm,mild_buy,calm,0.184841,0.19404912659426865,0.039666,-0.357106,0.271745,0,0,0,1,3,2,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.07804459467545562, ""sliced_visible"": 0.1691694334718808, ""churn"": 0.08553839263367322, ""multi_refill"": 0.05685428746530399, ""noise"": 0.28011032392767565, ""directional"": 0.4172592774630732}",287,4497,230,25781,1.3168,0.023624,249883.17
ep_024274,ep_024274.csv,noniceberg,test,noniceberg_phase,11429,24274,3809404698,60.0,237.53,0.01,0.6886735956132342,9,6.573895668243486,noisy,strong_sell,normal,0.360706,-0.7432620577916188,0.24306,0.577068,0.433707,0,0,0,0,0,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.11480330639875677, ""sliced_visible"": 0.1827017277878329, ""churn"": 0.27708380655877984, ""multi_refill"": 0.28448865127242234, ""noise"": 0.460238867237876, ""directional"": 0.39056138535611273}",170,790,160,9093,0.3544,0.013765,81211.99
ep_024275,ep_024275.csv,noniceberg,test,noniceberg_phase,11430,24275,3809922116,201.86435999999998,225.72,0.05,0.36050326921994313,6,6.882020886541433,noisy,neutral,bursty,0.140246,-0.06599091347802111,0.450738,-0.078173,0.364892,0,0,0,1,2,3,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.22602932861077502, ""sliced_visible"": 0.21723855760787764, ""churn"": 0.23323616571565903, ""multi_refill"": 0.1309967839438676, ""noise"": 0.22832544172516905, ""directional"": 0.47874105565182057}",135,2243,235,25652,1.4964,0.053704,640453.64
ep_024276,ep_024276.csv,noniceberg,test,noniceberg_phase,11431,24276,3811460770,152.16150000000002,257.82,0.01,0.3590269839344406,5,2.5134431806567563,noisy,strong_sell,normal,0.027129,-0.6176738746679521,0.230397,0.722435,0.363162,0,0,0,1,3,2,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.11052243283677703, ""sliced_visible"": 0.1699973176137557, ""churn"": 0.10088793710024041, ""multi_refill"": 0.18204486574764067, ""noise"": 0.45613571627475813, ""directional"": 0.5353007760717496}",217,1481,303,18552,0.7025,0.014608,129290.47
ep_024277,ep_024277.csv,noniceberg,test,noniceberg_phase,11432,24277,3812186164,351.500475,137.42,0.01,1.2823522787263302,6,3.634433079008966,noisy,mild_sell,calm,0.133574,-0.21666476447576022,0.141182,-0.138646,0.385725,0,0,0,1,3,0,none,none,decay_linear,easy_negative,False,0.0,False,"{""large_visible"": 0.13432551769788942, ""sliced_visible"": 0.1498277804533134, ""churn"": 0.17527699692243265, ""multi_refill"": 0.09420948381428354, ""noise"": 0.17566678459054855, ""directional"": 0.3532704182406695}",311,6658,261,19825,1.1315,0.011994,315418.66
ep_024278,ep_024278.csv,noniceberg,test,noniceberg_phase,11433,24278,3812809039,250.57779499999998,18.04,0.01,1.1374690688210238,6,5.136181549569685,normal,strong_sell,normal,0.172576,-0.7160546285086639,0.321564,-0.858566,0.779143,0,0,0,1,3,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.30044736495079627, ""sliced_visible"": 0.2384325275376799, ""churn"": 0.2804595431251883, ""multi_refill"": 0.3011561220771517, ""noise"": 0.2561776769079586, ""directional"": 0.38500627530131193}",131,4336,148,7345,1.9253,0.010992,320431.39
ep_024279,ep_024279.csv,noniceberg,train,noniceberg_phase,11434,24279,3814122641,277.101225,179.71,0.01,0.26205054212595164,4,3.410883275118334,calm,mild_buy,bursty,0.142457,0.18410136897118934,0.429066,0.979069,0.810188,0,0,0,1,3,1,none,none,inverted,hard_negative,False,0.0,False,"{""large_visible"": 0.18062518636428215, ""sliced_visible"": 0.17342440166268253, ""churn"": 0.25813982110169253, ""multi_refill"": 0.1584980440660373, ""noise"": 0.37930931544683044, ""directional"": 0.4028406581823799}",252,3280,116,7964,1.1007,0.011349,208623.73
ep_024280,ep_024280.csv,noniceberg,val,noniceberg_phase,11435,24280,3813743772,418.91171499999996,285.63,0.05,0.21666178746627932,5,19.761172230525283,normal,mild_sell,normal,0.063669,-0.3082748259162946,0.212663,0.002748,0.163221,0,0,0,0,4,2,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.09817123960704424, ""sliced_visible"": 0.1699973722167034, ""churn"": 0.24171289381922428, ""multi_refill"": 0.16919118505003267, ""noise"": 0.3284543031921952, ""directional"": 0.4525638480827208}",342,9153,407,28087,1.2283,0.058626,342816.54
ep_024281,ep_024281.csv,noniceberg,test,noniceberg_phase,11436,24281,3815039173,455.16950999999995,63.13,0.05,0.38823611269611735,8,1.6112465300128138,normal,mild_buy,bursty,0.334263,0.1666772527758157,0.413526,-0.044687,0.230814,0,0,0,0,3,2,none,none,random,hard_negative,False,0.0,False,"{""large_visible"": 0.23152102546187653, ""sliced_visible"": 0.16608630908221284, ""churn"": 0.07477809660960334, ""multi_refill"": 0.137644954340911, ""noise"": 0.20069490043423627, ""directional"": 0.5396623233724925}",237,3004,270,26723,1.9242,0.056751,760523.24
ep_024282,ep_024282.csv,noniceberg,test,noniceberg_phase,11437,24282,3816258321,439.7512,101.5,0.05,0.6838941225135673,12,4.281723577055266,calm,strong_sell,normal,0.243859,-0.43715847257069107,0.340091,-0.903236,0.218884,0,0,0,1,1,3,none,none,random,hard_negative,False,0.0,False,"{""large_visible"": 0.1257572525804962, ""sliced_visible"": 0.263715505575774, ""churn"": 0.35017698872419956, ""multi_refill"": 0.34271604600125755, ""noise"": 0.39311281884646343, ""directional"": 0.3331849221452497}",213,5156,428,27266,2.0665,0.062676,181436.46
ep_024283,ep_024283.csv,noniceberg,test,noniceberg_phase,11438,24283,3817565157,86.084345,274.62,0.05,0.3453193895708252,12,6.91614850745521,noisy,mild_sell,normal,0.130467,-0.27645534306403885,0.289259,-0.77066,0.388579,0,0,0,1,1,2,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.07183782030174257, ""sliced_visible"": 0.25456113901444344, ""churn"": 0.36474385299015344, ""multi_refill"": 0.2363872719590977, ""noise"": 0.2210469906212168, ""directional"": 0.2823478053747107}",336,1708,241,16539,0.2567,0.052679,271986.1
ep_024284,ep_024284.csv,noniceberg,test,noniceberg_phase,11439,24284,3818326639,290.79652,245.31,0.01,0.6856627092024411,8,2.1813759811988174,normal,strong_sell,calm,0.133998,-0.6934869007011368,0.117202,0.180653,0.288483,0,0,0,1,2,1,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.16165333336478419, ""sliced_visible"": 0.2629514707384727, ""churn"": 0.2855115199114328, ""multi_refill"": 0.28373241479763905, ""noise"": 0.1942439160055797, ""directional"": 0.4949359194743808}",313,2615,225,16459,0.9304,0.016294,481928.12
ep_024285,ep_024285.csv,noniceberg,test,noniceberg_phase,11440,24285,3818927733,347.47542,206.2,0.05,1.278322529709658,9,14.78694491186946,normal,strong_sell,calm,0.222599,-0.465975905930676,0.049817,0.784306,0.23809,0,0,0,3,1,1,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.2314938006493394, ""sliced_visible"": 0.07372328528770657, ""churn"": 0.2845106600929292, ""multi_refill"": 0.2425564550368775, ""noise"": 0.4243522858435258, ""directional"": 0.499683468795443}",203,4701,301,26113,1.7172,0.052709,462035.5
ep_024286,ep_024286.csv,noniceberg,test,noniceberg_phase,11441,24286,3820379109,468.8592,88.23,0.05,1.2899890452415526,10,7.665277684710609,noisy,strong_sell,normal,0.510397,-0.4366868775345048,0.395423,-0.121439,0.178442,0,0,0,0,2,1,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.18412990333105406, ""sliced_visible"": 0.2973582824355857, ""churn"": 0.3661325351637613, ""multi_refill"": 0.29188612530874086, ""noise"": 0.4704392236941969, ""directional"": 0.2543742665150775}",277,3531,424,28065,1.696,0.055957,403007.25
ep_024287,ep_024287.csv,noniceberg,test,noniceberg_phase,11442,24287,3821354691,180.0,109.81,0.05,0.8158310443828283,13,6.008182353413309,noisy,strong_buy,bursty,0.546021,0.7203273633820407,0.405682,0.6718,0.264438,0,0,0,1,3,2,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.2331875011439105, ""sliced_visible"": 0.2785056975111766, ""churn"": 0.24190916860084805, ""multi_refill"": 0.24758956575636876, ""noise"": 0.34507112458340966, ""directional"": 0.2479239738665365}",237,4788,374,25051,0.7621,0.064557,482754.72
ep_024288,ep_024288.csv,noniceberg,test,noniceberg_phase,11443,24288,3822338042,180.0,76.94,0.01,0.5987314121494122,4,1.3331291810604444,normal,strong_buy,normal,0.235739,0.7268197022395505,0.293997,0.044189,0.468391,0,0,0,3,2,3,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.22723924318495792, ""sliced_visible"": 0.2936289924739664, ""churn"": 0.33544899864269573, ""multi_refill"": 0.24696500565108176, ""noise"": 0.4686012153441491, ""directional"": 0.4889364491724568}",207,3901,62,5750,0.8708,0.018792,132331.0
ep_024289,ep_024289.csv,noniceberg,train,noniceberg_phase,11444,24289,3823943061,404.701615,68.37,0.02,0.47028740685480486,6,1.373323108713646,normal,neutral,bursty,0.340624,0.03164842849220262,0.473319,-0.987323,0.548176,0,0,0,0,2,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.1474495429764741, ""sliced_visible"": 0.09337672242950472, ""churn"": 0.2217769798540506, ""multi_refill"": 0.23919123954055332, ""noise"": 0.25749792553438333, ""directional"": 0.21961979456089628}",321,2806,146,10581,1.2641,0.038006,410479.97
ep_024290,ep_024290.csv,noniceberg,test,noniceberg_phase,11445,24290,3824180962,487.692,76.16,0.02,1.3835301346915811,4,0.9959040988253488,normal,strong_buy,calm,0.348708,0.5090623530517434,0.123274,0.01107,0.236632,0,0,0,1,1,3,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.24114461111255714, ""sliced_visible"": 0.3079486922394955, ""churn"": 0.30620144385602077, ""multi_refill"": 0.32979606506863657, ""noise"": 0.17987074274385031, ""directional"": 0.32967148903186727}",236,2936,215,12254,2.07,0.03339,208064.46
ep_024291,ep_024291.csv,noniceberg,test,noniceberg_phase,11446,24291,3825926254,328.78207999999995,213.38,0.01,0.4122743999943089,8,1.1145380063701404,noisy,strong_buy,normal,0.05533,0.5408246053694118,0.208213,-0.843916,0.182874,0,0,0,2,1,1,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.24284156322719885, ""sliced_visible"": 0.26190267314704463, ""churn"": 0.2998867725913195, ""multi_refill"": 0.3073908055072476, ""noise"": 0.17607074167129586, ""directional"": 0.41026475593501777}",335,4992,169,12399,0.9832,0.015045,386003.92
ep_024292,ep_024292.csv,noniceberg,train,noniceberg_phase,11447,24292,3827009578,499.165815,284.41,0.05,1.4942423795649769,7,3.186035326628486,calm,mild_buy,bursty,0.526045,0.29268310050121793,0.462145,0.139909,0.266261,0,0,0,3,2,0,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.22011162081449054, ""sliced_visible"": 0.23237470745754008, ""churn"": 0.3105750432231691, ""multi_refill"": 0.07928827866910415, ""noise"": 0.16327530692300854, ""directional"": 0.41267123613080703}",256,7628,312,32091,1.9533,0.056445,438545.89
ep_024293,ep_024293.csv,noniceberg,test,noniceberg_phase,11448,24293,3827762696,204.00338,183.34,0.01,0.7436719863194343,12,19.710798569163902,calm,strong_buy,normal,0.304785,0.7824007202484641,0.373042,-0.699591,0.296789,0,0,0,2,4,2,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.14833497525702877, ""sliced_visible"": 0.2963913265948101, ""churn"": 0.3458478290823331, ""multi_refill"": 0.34502786705797295, ""noise"": 0.4039075563023068, ""directional"": 0.3876496356111888}",258,10269,372,23205,0.7924,0.016628,297339.39
ep_024294,ep_024294.csv,noniceberg,test,noniceberg_phase,11449,24294,3829187378,833.244145,31.13,0.05,1.3847652582973418,9,8.50214801222462,normal,strong_sell,normal,0.327644,-0.6498971558220225,0.233095,0.171414,0.352432,0,0,0,1,4,1,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.16833104016585948, ""sliced_visible"": 0.11105353945733666, ""churn"": 0.32923569226333443, ""multi_refill"": 0.2199479368604461, ""noise"": 0.4475295317145751, ""directional"": 0.24069449074975946}",336,13190,330,19549,2.4847,0.052976,329470.54
ep_024295,ep_024295.csv,noniceberg,test,noniceberg_phase,11450,24295,3829551246,750.8388649999999,281.65,0.02,1.4873614941428555,8,4.8820395728665495,normal,strong_buy,calm,0.190502,0.4296392418781084,0.148262,0.073698,0.539567,0,0,0,1,3,1,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.23609824795561662, ""sliced_visible"": 0.1839786213127837, ""churn"": 0.3997566409236256, ""multi_refill"": 0.21468979802037047, ""noise"": 0.3889103983594856, ""directional"": 0.27600657013655533}",313,13219,211,13283,2.4023,0.020575,261476.53
ep_024296,ep_024296.csv,noniceberg,test,noniceberg_phase,11451,24296,3830999465,268.81190499999997,105.77,0.05,0.8017045868450043,13,4.17918880841352,noisy,strong_sell,calm,0.463572,-0.8499288062316684,0.12551,0.203145,0.167288,0,0,0,2,1,1,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.278147799759887, ""sliced_visible"": 0.2541330568696783, ""churn"": 0.37961312185825535, ""multi_refill"": 0.25230978277744903, ""noise"": 0.2631910568786033, ""directional"": 0.2683097454242721}",275,3784,339,22486,0.9791,0.051091,802648.31
ep_024297,ep_024297.csv,noniceberg,test,noniceberg_phase,11452,24297,3831939232,180.0,155.11,0.05,1.3213017183945717,10,3.0811565323702226,noisy,mild_sell,normal,0.384358,-0.28460605080585644,0.302007,-0.319259,0.202625,0,0,0,1,2,2,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.2859745925483303, ""sliced_visible"": 0.18072272024980335, ""churn"": 0.33812391147296816, ""multi_refill"": 0.16973188714425552, ""noise"": 0.2741783342033829, ""directional"": 0.47660211995273105}",528,3241,551,43156,0.3414,0.050473,426909.72
ep_024298,ep_024298.csv,noniceberg,test,noniceberg_phase,11453,24298,3832593717,338.70863,142.91,0.02,0.40102854529392995,10,11.553842158926393,noisy,mild_sell,bursty,0.360437,-0.3046429329540985,0.519888,-0.082677,0.281151,0,0,0,1,1,2,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.15423326991290856, ""sliced_visible"": 0.26240605675062034, ""churn"": 0.31441014392067, ""multi_refill"": 0.25465449455498795, ""noise"": 0.34817666398845637, ""directional"": 0.36801750762276775}",229,3081,467,26523,1.4794,0.041572,238880.8
ep_024299,ep_024299.csv,noniceberg,test,noniceberg_phase,11454,24299,3833624504,446.35085,282.39,0.05,1.444131036283955,7,1.1025169904555971,calm,strong_buy,normal,0.269013,0.779721544016099,0.256093,0.552428,0.520492,0,0,0,1,3,0,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.10314438645202352, ""sliced_visible"": 0.2747053160254531, ""churn"": 0.39364398598830064, ""multi_refill"": 0.25721172620849253, ""noise"": 0.4473563663344843, ""directional"": 0.29415351238732035}",230,4668,160,8286,1.9415,0.075217,166989.95
ep_024300,ep_024300.csv,noniceberg,train,noniceberg_phase,11455,24300,3835260543,388.596835,42.72,0.02,1.4166091908125429,9,10.812876812835121,calm,neutral,bursty,0.235324,-0.0771950638061144,0.482193,-0.716068,0.471159,0,0,0,0,1,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.22773083104226582, ""sliced_visible"": 0.17693516312377722, ""churn"": 0.13369722908059298, ""multi_refill"": 0.0651654369995843, ""noise"": 0.20949797500166334, ""directional"": 0.3941379794967723}",229,1678,223,24879,1.6973,0.020611,768955.6
ep_024301,ep_024301.csv,noniceberg,test,noniceberg_phase,11456,24301,3836209895,341.42315999999994,112.82,0.02,0.6172354192191738,4,18.59420727657426,noisy,neutral,bursty,0.195251,-0.10196223089722545,0.419098,0.298056,0.509056,0,0,0,1,4,4,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.31228393359437917, ""sliced_visible"": 0.2772592625109439, ""churn"": 0.2463252119474813, ""multi_refill"": 0.2206693917955031, ""noise"": 0.3016229885561915, ""directional"": 0.5293517618451167}",297,3289,205,17814,1.1519,0.021616,511653.42
